locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url,city_district,full_address,floor,year_built,building_type,price_per_sqm_detailed,description_text,has_basement,has_parking,kitchen_type,window_type,ownership_type,equipment,latitude,longitude
Kraków Nowa Huta,os. Hutnicze,1,36,572400,15799,Bez pośredników,6 dni temu,13,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-hutnicze-1-pokoj-f9f0v4,https://s2.adresowa.pl/oi/32/65/3af2f4_702e_cover-1-pokojowe-mieszkanie-krakow-nowa-huta-os-hutnicze.jpg,Kraków Nowa Huta,os. Hutnicze,parter,1950,blok,15 799,"Sprzedam mieszkanie o pow. 36,23m2 na wysokim parterze wraz z komórką lokatorską o pow. 6,62m2 mieszczącą się na poziomie -1. Mieszkanie znajduje się w 4-piętrowym budynku dawnej drukarni zaadaptowanym na lokale mieszkalne, budynek mieści się wewnątrz osiedla. Posiada własne miejsca parkingowe dla mieszkańców, (brama wjazdowa na pilota) oraz rowerownie/wózkownie. Dookoła tereny zielone, w tym roku zrewitalizowano alejki, chodniki na osiedlu Hutniczym. Mieszkanie o metrażu 36,23 składa się z: - aneksu kuchennego z pokojem - korytarza - łazienki. Ogrzewanie oraz ciepła woda z sieci MPEC. W bloku nie ma gazu. W 2016 roku łazienka została odświeżona, a pozostała część mieszkania przeszła remont. Wysokość mieszkania to ponad 3 metry, w części obniżono sufit. Kuchnia wykonana została przez stolarza na wymiar (fronty lakier mat, osprzęt marki blum), w zabudowie lodówka, piekarnik, zmywarka, płyta indukcyjna. Dwie szafy wnękowe wykonane na wymiar oraz regał na książki, także wykonany przez stolarza. Na podłodze deska dębowa (Walczak). Mieszkanie posiada księgę wieczystą. Budynkiem zarządzą firma Adm-el. Dotychczasowy czynsz około 550zl.",tak,tak,aneks,plastikowe,własność,"Wyposażenie: lodówka, piekarnik, zmywarka",50.06465,19.94498
Kraków Mistrzejowice,os. Złotego Wieku,2,38,510000,13421,Bez pośredników,wczorajnowe,20,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-os-zlotego-wieku-2-pokojowe-n8t6f4,https://s2.adresowa.pl/oi/7a/5a/3b082c_ee78_cover-2-pokojowe-mieszkanie-krakow-mistrzejowice-os-zlotego-wieku.jpg,Kraków Mistrzejowice,os. Złotego Wieku,3,1972,blok,13 421,"OPIS NIERUCHOMOŚCI Na sprzedaż 2-pokojowe mieszkanie o funkcjonalnym układzie, położone na 3. piętrze w zadbanym budynku w zielonej części Nowej Huty. Mieszkanie jest do odświeżenia, sprzedawane z meblami, co pozwala na szybkie zamieszkanie lub aranżację według własnych potrzeb. Układ pomieszczeń zapewnia wygodny podział na część dzienną i prywatną. Z salonu wyjście na balkon, który stanowi dodatkową przestrzeń do wypoczynku. UKŁAD 2 niezależne pokoje oddzielna kuchnia łazienka przedpokój balkon piwnica PIWNICA – ISTOTNY ATUT Do mieszkania przynależy piwnica z doprowadzonym prądem z mieszkania, wyposażona w oświetlenie oraz gniazda elektryczne. Zużycie energii rozliczane jest w ramach licznika mieszkania. 👉 Możliwość ładowania roweru elektrycznego lub hulajnogi, a także korzystania z podstawowych elektronarzędzi. ATUTY ✔ balkon ✔ sprzedawane z meblami ✔ mieszkanie do własnej aranżacji / odświeżenia ✔ piwnica z prądem – możliwość ładowania e-roweru lub hulajnogi ✔ funkcjonalny układ ✔ dobra komunikacja ✔ zielona, spokojna okolica DLA KOGO singiel lub para jako pierwsze mieszkanie idealne pod inwestycję (wynajem)",tak,,osobna,plastikowe,własność,"Wyposażenie: kuchenka, lodówka, piekarnik",50.09764,20.005457
Kraków Swoszowice,ul. Kolejarzy,1,28,510000,18214,Bez pośredników,2 dni temu,8,https://adresowo.pl/o/mieszkanie-krakow-swoszowice-ul-kolejarzy-1-pokoj-b5u5d2,https://s2.adresowa.pl/oi/55/33/3b06ae_825a_cover-1-pokojowe-mieszkanie-krakow-swoszowice-ul-kolejarzy.jpg,Kraków Swoszowice,ul. Kolejarzy,parter,,,18 214,"Kawalerka o powierzchni 28,5 m2 z zagospodarowanym ogródkiem o powierzchni około 40 m2. Znajdująca się na ul. Kolejarzy w Krakowie. Jest w pełni umeblowana i wyposażona w sprzęt AGD widoczny na zdjęciach. Kawalerka wykończona w 2022 r. Mieszkanie położone jest w cichej i spokojnej okolicy domków jednorodzinnych. W pobliżu znajduje się stacja kolejki podmiejskiej z bezpośrednim dojazdem do centrum. Mieszkanie czynszowe w wysokości 500 zł.",,,,,,,49.999554,19.92574
,,,,,,Pośrednik,,,https://adresowo.pl/mieszkania/krakow/czyzyny/,,,,1,,blok,,,,,,,,,,
Kraków,ul. Kobierzyńska,2,45,754947,16695,Bez pośredników,,2,https://adresowo.pl/o/mieszkanie-krakow-ul-kobierzynska-2-pokojowe-a1r5e5,https://s2.adresowa.pl/development/670664/nowe-mieszkania-apartamenty-casa-sole-4bda_cover.jpg,Kraków,ul. Kobierzyńska,1,,,16 695,"Nowe mieszkanie 2-pokojowe o powierzchni 45,22 m² w inwestycji Apartamenty CASA SOLE dewelopera Smart Apartments Sp.z o.o., na 1 piętrze w budynku 193E pod adresem ul. Kobierzyńska 193E, Kraków. Planowany termin oddania to III kwartał 2025 roku. O inwestycji Casa Sole to nowoczesna, przyjazna architektura, przyjazna architektura zaprojektowana dla rodzin. Inwestycja obejmuje budowę czterokondygnacyjnego budynku mieszkalnego, wielorodzinnego, wykończonego trwałymi i eleganckimi materiałami z dbałością o wszelkie detale architektoniczne. Klienci mają do wyboru 11 mieszkań o zróżnicowanym układzie i powierzchni. W ofercie znajdują się mieszkania z miejscami postojowymi w garażu podziemnym oraz komórkami lokatorskimi. Na parterz... więcej > O inwestycji Casa Sole to nowoczesna, przyjazna architektura, przyjazna architektura zaprojektowana dla rodzin. Inwestycja obejmuje budowę czterokondygnacyjnego budynku mieszkalnego, wielorodzinnego, wykończonego trwałymi i eleganckimi materiałami z dbałością o wszelkie detale architektoniczne. Klienci mają do wyboru 11 mieszkań o zróżnicowanym układzie i powierzchni. W ofercie znajdują się mieszkania z miejscami postojowymi w garażu podziemnym oraz komórkami lokatorskimi. Na parterze dostępne są 3 lokale usługowe. Budynek wyposażony jest w dwubiegową klatkę schodową i windę obsługującą wszystkie kondygnacje. Nieruchomość jest również przystosowana do potrzeb osób niepełnosprawnych. Lokalizacja Casa Sole to doskonałe miejsce dla osób poszukujących mieszkania w dobrze skomunikowanej lokalizacji, a jednocześnie na terenie, z niską, kameralną zabudową. Nie bez znaczenia pozostaje bliskość Kampusu Uniwersytetu Jagiellońskiego, Krakowskiego Parku Technologicznego oraz licznych biur międzynarodowych korporacji. Dzięki dobrej komunikacji autobusowej można bez problemu dotrzeć do centrum miasta. Pokonując krótki odcinek pieszo można dojść do szkół, przedszkoli, aptek, przychodni oraz do sklepów. Tereny rekreacyjne , takie jak Krakowski Klub Jazdy Konnej , Skałki Twardowskiego, Las Żywiecki , Las Borkowski , centra sportu i rekreacji czy też ścieżki rowerowe sprzyjają aktywnemu wypoczynkowi. W bliskim sąsiedztwie realizowane są inwestycje miejskie; Trasa Łagiewnicka, Dom kultury na Ruczaju.",,,,,,,50.01300048828125,19.89900016784668
Kraków,ul. Aleksandry,3,62,950000,15232,Oferta biura nieruchomości,3 dni temu,22,https://adresowo.pl/o/mieszkanie-krakow-ul-aleksandry-3-pokojowe-l8y0p9,https://s2.adresowa.pl/oi/34/50/3b05ba_427a_cover-3-pokojowe-mieszkanie-krakow-ul-aleksandry.jpg,Kraków,ul. Aleksandry,3 / winda,1980,blok,15 232,"| * zdjęcia nalezą do właściciela mieszkania 3 - pokojowe mieszkanie z Dwoma balkonami Na sprzedaż funkcjonalne, dwustronne mieszkanie o powierzchni 62,37 m2 zlokalizowane przy Ul. Aleksandry. Mieszkanie usytuowane jest na 3 piętrze w budynku dziesięciopiętrowym z windą. Do lokalu przynależy piwnica o powierzchni 2,71m2 Informacje podstawowe: - Powierzchnia mieszkania: 62,37 m2 - Liczba pokoi: 3 - Piętro: 3/10 - Piwnica: 2,71 m2 - Liczba balkonów: 2 - Winda: tak - Rok budowy: 1980 - Gaz: wyłącznie do kuchenki gazowej w kuchni - Czynsz administracyjny: ok. 1080zł - Cena: 950 000zł Rozkład pomieszczeń: - salon z wyjściem na balkon - dwie sypialnie ( jedna z wyjściem na balkon) - oddzielna kuchnia - osobna łazienka - osobna toaleta (WC) - przedpokój Mieszkanie jest dwustronne, co zapewnia dobrą wentylację oraz dostęp do światła dziennego. Standard wykończenia: - okna PCV - panele podłogowe - w łazience i WC płytki, wanna - marmurkowe parapety - rolety w oknach - dwa balkony po generalnym remoncie ( ok. 2 lata temu) Generalny remont mieszkania został wykonany około 10 lat temu. Instalacje wodne i elektryczne nie były wymieniane - w dobrym stanie technicznym. Wyposażenie w cenie nieruchomości: - zabudowa kuchenna wraz z wyposażeniem - meble w salonie ( narożnik) - zabudowy stałe ( szafy, przedpokój) - łazienka i toaleta - sypialnia (łózko) Budynek: - budynek ocieplany - wyremontowana klatka schodowa - zadbane części wspólne - winda Lokalizacja: Spokojna i dobrze rozwinięta okolica z pełną infrastrukturą miejską. W pobliżu sklepy, komunikacja miejska, szkoły, tereny zielone. Podsumowanie: Mieszkanie idealne zarówno do zamieszkania , jak i pod inwestycje. Funkcjonalny układ, dwa balkony, winda oraz pełne wyposażenie w cenie Zapraszam do kontaktu w celu uzyskania dodatkowych informacji oraz umówienia prezentacji nieruchomości. Prezentacja nieruchomości odbywa się po podpisaniu umowy pośrednictwa, co zapewnia bezpieczeństwo oraz pełną obsługę transakcji. Kontakt: Sandra Grabowska Tel: [numer] E-mail: [email] ::DODATKOWE INFORMACJE | Kategoria oferty: Mieszkania dla rodzin z dziećmi | Rodzaj budynku: blok | Dozór budynku: brak | Gaz: jest | Woda: ciepła - miejska | Dojazd: ASFALTOWA | Dojazd - opis: szybki dojazd do centrum miasta | Otoczenie: zabudowa wielorodzinna | Ogrzewanie: C.O. miejskie | Nadaje się na biuro: TAK | Komunikacja publ.: tramwaj, autobus | Odległość do komunikacji publicznej [m]: 150 | Odl. do sklepu [m]: 200 | Odl. do szkoły [m]: 500 | Odl. do przedszkola [m]: 400 | Winda: TAK | Liczba wind: 1 | Rozkład: dwustronne | Usytuowanie: dwustronne | Rodzaj mieszkania: jednopoziomowe | Piwnica [m2]: 2,7100 | Piwnica: TAK | Stan lokalu: do wprowadzenia | Okna: PCV | Instalacje: dobre | Balkon: jest | Liczba balkonów: 2 | Rok budowy: 1980 | Liczba pokoi: 3 | Liczba sypialni: 2 | Podłogi pokoi: panele | Ściany pokoi: inne | Typ kuchni: jasna z oknem | Rodzaj kuchni: kuchnia jasna, osobno | Podłoga kuchni: kafle | Typ łazienki: osobno z wc | Liczba łazienek: 1 | Glazura łazienki: nowego typu | Podłoga łazienki: kafle | Wyposażenie łazienki: wanna, umywalka, lustro | Ściany łazienki: inne | Liczba WC: 2 | Glazura WC: nowego typu | Podłoga WC: kafle | Ściany WC: inne | Liczba przedpokoi: 1 | Podłoga przedpokoi: panele | Ściany przedpokoi: inne | ::LINK DO STRONY | [www]/offer/BS4-MS-313324 ::KONTAKT DO AGENTA | Sandra Grabowska | [numer] | [email] ::DANE BIURA | Oddział BS4, Krowodrza | Kołowa 5/3 | 30-134 Kraków | [numer] |",tak,,,plastikowe,własność,,50.01127,20.016403
Kraków Ruczaj,ul. Obozowa,2,46,600000,13041,Oferta biura nieruchomości,3 dni temu,15,https://adresowo.pl/o/mieszkanie-krakow-ruczaj-ul-obozowa-2-pokojowe-c0a1e5,https://s2.adresowa.pl/oi/14/4c/3b0466_73b0_cover-2-pokojowe-mieszkanie-krakow-ruczaj-ul-obozowa.jpg,Kraków Ruczaj,ul. Obozowa,2,2005,,13 041,"Na sprzedaż 2-pok. mieszkanie z balkonem, komórką lokatorską, klimatyzacją i miejscem w garażu – Ruczaj/Borek Fałęcki! LOKALIZACJA: Doskonała lokalizacja, która umożliwia bardzo szybkie dostanie się do centrum miasta (do 20-25 minut). 5 minut spacerem do przystanków komunikacji miejskiej co gwarantuje świetny dojazd w każdy zakątek Krakowa. W okolicy centra biznesowe i biurowce takich firm jak: HSBC, Shell, Motorola, Nokia i inne. W pobliżu bogata infrastruktura handlowo – usługowa, sklepy, restauracje, Carrefour Express, Stokrotka, galeria Atut, Lidl, Biedronka, Kaufland, centrum handlowe Bonarka, Zakopianka, Uniwersytet Jagielloński Kampus. Niedaleko: Las Borkowski, Pasaż Ruczaj, Centrum Sportu i Rekreacji Cascada, Zakrzówek, liczne tereny spacerowe, boisko, szkoła czy siłownia. Bardzo szybki dojazd do autostrady A4 i dróg wylotowych z Krakowa co zapewni sprawne dotarcie do Lotniska w Balicach czy sąsiadujących miejscowości. Zamknięta inwestycja z 2005 roku. Do dyspozycji mieszkańców parking naziemny, garaż podziemny, monitoring i kontrola dostępu. MIESZKANIE: Mieszkanie znajduje się na II piętrze budynku z 2005 roku. Na powierzchnię wpisaną w księdze wieczystej 49,45m2 składa się mieszkanie 46,01m2: salon z aneksem kuchennym, sypialnia, przedpokój oraz łazienka. Drugim elementem jest 3,44m2 komórka lokatorska. Wnętrze częściowo umeblowane i wyposażone - w cenie! Sofa z funkcją spania, zabudowa rtv, telewizor, wyspa z krzeslami, otwarta na pokój kuchnia. W sypialni duża garderoba i rozkładana sofa. Pojemna garderoba i komoda znajdują się również w przedpokoju. W łazience wanna i pralka. Duży balkon z rozsuwaną markizą na którego można dostać się zarówno z salonu jak i sypialni. Ekspozycja mieszkania południowy - zachód. W nieruchomości zainstalowana klimatyzacja. Czynsz administracyjny około 690 zł. Do dyspozycji również miejsce parkingowe w garażu podziemnym. 3D: [www]/ec31c314d5f[numer]c6caa2e2655e46/ CENA: 600.000 zł + 95.000 zł komórka lokatorska oraz miejsce parkingowe w garażu Serdecznie polecam i zapraszam do prezentacji nieruchomości. KONTAKT: Filip Korpacki",,tak,,plastikowe,własność,"Wyposażenie: klimatyzacja, pralka, telewizor, tv",50.01531,19.905712
Kraków Azory,ul. Gnieźnieńska,2,36,450000,12500,Bez pośredników,3 dni temu,5,https://adresowo.pl/o/mieszkanie-krakow-azory-ul-gnieznienska-2-pokojowe-r8c7s8,https://s2.adresowa.pl/oi/12/5f/3b0594_9cfe_cover-2-pokojowe-mieszkanie-krakow-azory-ul-gnieznienska.jpg,Kraków Azory,ul. Gnieźnieńska,1 / winda,1969,blok,12 500,"Do sprzedania mieszkanie dwupokojowe na pierwszym piętrze w bloku dziesięciopiętrowym na Azorach. Bliska odległość od pętli autobusowej gdzie autobusy we wszystkie kierunki Krakowa.. Bliska odległość od IKEA, Galerii Bronowickiej i różnych innych. Pod blokiem sklep Lewiatan. 3.800 km pieszo od Rynku. Mieszkanie do remontu.",tak,,osobna,,spółdzielcze własnościowe,"Wyposażenie: kuchenka, pralka",50.086263,19.907083
Kraków Mistrzejowice,os. Piastów,2,35,560000,16148,Bez pośredników,3 dni temu,14,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-os-piastow-2-pokojowe-z7n8u8,https://s2.adresowa.pl/oi/5c/31/3b020c_e53d_cover-2-pokojowe-mieszkanie-krakow-mistrzejowice-os-piastow.jpg,Kraków Mistrzejowice,os. Piastów,5 / winda,2024,blok,16 148,"Oferta bezpośrednio od właścicieli, bez pośredników. Cena: 560 000 zł. Na sprzedaż 2-pokojowe mieszkanie o powierzchni 34,68 m², położone na 5 piętrze w 9-piętrowym bloku z 2024 r., na osiedlu Piastów. Mieszkanie jest wykończone i gotowe do zamieszkania lub wynajmu. Pozostawienie wyposażenia do uzgodnienia z kupującym. Układ mieszkania: - salon z aneksem kuchennym: 17,76 m², - sypialnia: 8,61 m², - łazienka: około 4 m², - przedpokój: 4,35 m². Do mieszkania przynależy balkon (4,79 m²). Ekspozycja okienna na wschód. Przed blokiem znajduje się duży parking ze szlabanem dla mieszkańców, a przed szlabanem mniejszy dla gości. Ogrzewanie i ciepła woda z sieci miejskiej, czynsz około 700 zł przy 3 osobach. W pobliżu znajdują się: - stacja kolejowa Kraków Piastów, - pętla tramwajowa i autobusowa, - Lidl, Biedronka, - żłobki i przedszkola, - siłownia, - park. Zapraszamy do kontaktu telefonicznego lub SMS. Z chęcią odpowiemy na wszystkie pytania.",,,aneks,,własność,,50.06465,19.94498
Kraków,ul. Kobierzyńska,3,59,868623,14700,Bez pośredników,,2,https://adresowo.pl/o/mieszkanie-krakow-ul-kobierzynska-3-pokojowe-w4e3o4,https://s2.adresowa.pl/development/670664/nowe-mieszkania-apartamenty-casa-sole-4bda_cover.jpg,Kraków,ul. Kobierzyńska,1,,,14 700,"Nowe mieszkanie 3-pokojowe o powierzchni 59,09 m² w inwestycji Apartamenty CASA SOLE dewelopera Smart Apartments Sp.z o.o., na 1 piętrze w budynku 193E pod adresem ul. Kobierzyńska 193E, Kraków. Planowany termin oddania to III kwartał 2025 roku. O inwestycji Casa Sole to nowoczesna, przyjazna architektura, przyjazna architektura zaprojektowana dla rodzin. Inwestycja obejmuje budowę czterokondygnacyjnego budynku mieszkalnego, wielorodzinnego, wykończonego trwałymi i eleganckimi materiałami z dbałością o wszelkie detale architektoniczne. Klienci mają do wyboru 11 mieszkań o zróżnicowanym układzie i powierzchni. W ofercie znajdują się mieszkania z miejscami postojowymi w garażu podziemnym oraz komórkami lokatorskimi. Na parterz... więcej > O inwestycji Casa Sole to nowoczesna, przyjazna architektura, przyjazna architektura zaprojektowana dla rodzin. Inwestycja obejmuje budowę czterokondygnacyjnego budynku mieszkalnego, wielorodzinnego, wykończonego trwałymi i eleganckimi materiałami z dbałością o wszelkie detale architektoniczne. Klienci mają do wyboru 11 mieszkań o zróżnicowanym układzie i powierzchni. W ofercie znajdują się mieszkania z miejscami postojowymi w garażu podziemnym oraz komórkami lokatorskimi. Na parterze dostępne są 3 lokale usługowe. Budynek wyposażony jest w dwubiegową klatkę schodową i windę obsługującą wszystkie kondygnacje. Nieruchomość jest również przystosowana do potrzeb osób niepełnosprawnych. Lokalizacja Casa Sole to doskonałe miejsce dla osób poszukujących mieszkania w dobrze skomunikowanej lokalizacji, a jednocześnie na terenie, z niską, kameralną zabudową. Nie bez znaczenia pozostaje bliskość Kampusu Uniwersytetu Jagiellońskiego, Krakowskiego Parku Technologicznego oraz licznych biur międzynarodowych korporacji. Dzięki dobrej komunikacji autobusowej można bez problemu dotrzeć do centrum miasta. Pokonując krótki odcinek pieszo można dojść do szkół, przedszkoli, aptek, przychodni oraz do sklepów. Tereny rekreacyjne , takie jak Krakowski Klub Jazdy Konnej , Skałki Twardowskiego, Las Żywiecki , Las Borkowski , centra sportu i rekreacji czy też ścieżki rowerowe sprzyjają aktywnemu wypoczynkowi. W bliskim sąsiedztwie realizowane są inwestycje miejskie; Trasa Łagiewnicka, Dom kultury na Ruczaju.",,,,,,,50.02299880981445,19.90999984741211
